"id","price"
15986,11595
3903,12850
17621,13600
10884,15999
2072,8998
16196,8100
7550,14595
2520,6998
3380,8991
10785,14995
3406,15890
15465,12700
17909,15499
16981,2695
7468,9995
961,9000
4832,14495
9918,16495
15262,10200
13726,12597
15438,8100
1592,7691
11988,6995
13662,16980
8279,10999
16332,9275
12185,10290
15604,10800
2837,15612
17133,18000
8362,8919
6433,8450
4706,10999
3050,8680
17853,10700
4709,7450
13709,10490
9041,7200
3952,6997
12851,10200
13321,11400
10014,15995
16045,11995
2323,10298
9515,20900
9335,8995
569,7998
3314,10498
3378,3991
4901,8500
6339,10395
14826,11499
8417,5750
11685,14000
12651,11000
10393,13140
4657,14497
17803,18250
8801,20000
13245,8500
2876,10850
9409,9790
6866,16798
5557,13271
2750,8500
3998,10500
14727,19998
1319,13120
5210,12330
866,10698
545,10698
12468,13000
9704,19500
17424,10000
222,10298
1053,12498
11198,18850
17482,10200
82,9498
10422,11830
3676,14750
9266,6926
4209,8249
13593,3695
16811,10699
6625,7899
16306,8500
8543,14995
3007,12000
17399,9500
2701,11000
15819,17299
4838,13498
3864,9690
15569,12000
10623,15520
5416,14350
7051,15999
11684,26000
12657,7750
15428,11500
1295,10710
2755,9998
13006,9495
13741,9461
8712,7200
10496,9995
7537,11491
10612,9279
13608,14495
16240,2991
9855,6272
11367,8999
6165,9499
14352,8999
8554,16767
960,7750
2866,15450
2081,10995
13620,11980
17737,2500
15779,8800
2875,16820
15601,12300
3711,10246
5774,10300
8745,10795
12368,10200
12264,17470
9596,12500
2689,15000
6676,14900
8430,9300
14226,12270
5477,17995
807,17498
365,24999
2037,15995
10202,13889
10984,11199
3361,10955
8085,11900
10724,8495
2474,12698
1911,9495
10358,15600
1262,15998
7946,7547
10541,9820
9998,8495
14108,14399
7594,7330
230,12498
8459,9995
8291,7869
7642,9795
12975,9250
98,18298
17201,11295
6537,31991
11624,16299
11989,6495
13441,10500
8042,19000
2621,13338
7217,10040
11427,16500
1511,7750
12458,11995
10362,10699
10991,17000
3763,9195
6982,13200
1774,19998
8515,19890
13865,11290
15884,8675
14602,8599
5567,7791
14002,15500
14164,8899
15031,13300
17431,4890
4581,10495
5354,9640
4575,9998
10489,10199
3672,12030
4455,9750
4634,9597
5490,10680
11916,9000
8696,10500
14291,17850
11113,17999
2801,11591
17943,8000
11821,15299
6033,7440
13492,8250
13048,10195
6381,9950
11999,17000
4376,17200
15957,8999
14488,11970
12323,19500
14410,16999
6696,6191
12433,13990
234,9998
8290,13499
17593,8300
590,8698
5343,37991
13445,14290
11983,11000
12667,7600
835,10998
15416,6800
11076,10890
5898,30000
6596,9630
6523,7775
6567,10499
7910,13970
13081,13295
5608,15066
3351,6625
9200,11995
1301,10620
1320,17390
14802,7999
3203,9990
9153,12995
15110,9800
4344,13298
13626,14980
3893,12497
9765,9500
2337,12377
4750,19998
3888,14690
4895,6990
13798,11995
8639,6690
15762,9489
12597,10500
16191,9995
16756,11999
13969,10100
11801,15195
12479,22000
423,6995
11098,27925
9574,11900
1693,5991
6603,11600
7050,9999
5089,7640
16205,17495
9661,6700
10130,11795
12465,7995
14424,7990
3488,11091
6844,9498
13474,9500
3107,6298
13242,13250
13376,17995
11779,8595
4169,9997
12561,14300
6283,16990
4538,9950
13104,22500
11420,10890
16655,3295
10732,19320
4393,9950
4956,12995
2747,10980
6208,8499
12957,8800
17774,10499
12596,5000
1220,16998
8802,15000
13697,9480
17216,14000
1186,15480
4401,9291
6262,16296
12320,11200
17882,14299
2845,13220
3182,9650
8586,10460
4244,8750
3803,7250
11222,14500
7224,18990
317,19698
492,7000
1335,8770
12002,15700
6012,7595
2938,9420
14350,8999
9914,13195
11609,11990
14560,7548
10792,17495
1282,11691
2095,13000
9996,10795
11001,8499
2753,15500
3782,8900
15730,28489
14282,8699
7429,9495
12111,14490
14884,6561
13032,10999
16109,17995
17230,10999
12007,10195
7691,18500
6936,17500
16183,9995
12408,15100
10314,15260
2968,15995
8104,16200
9415,10270
2305,10699
10980,12199
15940,6995
9703,9500
6336,14548
6141,20000
2086,11350
1613,15400
4879,9400
6898,10000
8955,22000
8642,8990
17105,17000
1530,11200
11029,8499
12579,15891
9550,10000
3047,11341
6237,18250
11347,10699
3196,11291
3723,9450
4078,12997
6967,6995
7123,10820
1606,10200
9471,7500
14478,4490
9543,19000
13472,6995
5218,9810
8766,16000
16886,9999
5623,5791
4517,10950
2410,14598
11478,9999
677,8998
15768,16489
2423,8998
12353,16991
5010,9895
8938,10900
6378,11800
13669,9000
8239,6500
11914,49999
3156,8998
5752,10500
205,7998
3796,9690
9110,9995
1899,7750
8798,14000
12493,8000
14606,9491
1953,7365
5274,10498
8723,10800
12804,15200
8659,16500
5452,8791
6636,13990
13205,18500
6641,9000
10658,14995
12284,18500
5117,6860
12788,12999
96,8495
1500,6180
15623,8295
10604,10500
8293,26723
16681,11195
15358,17000
7644,11200
7190,8140
810,20498
16945,11000
1239,9998
13034,9695
3600,9614
16595,9299
16262,23795
12976,13495
14241,5366
15808,14989
1993,6998
8352,14999
1750,11498
5238,15460
16036,12495
14600,9834
17327,12495
3302,9850
11070,15496
8838,7495
14384,17999
14644,7731
2492,13200
2945,14498
2517,15498
16351,14295
658,18998
7975,28995
194,14698
16939,8250
131,14495
3497,33000
7207,7999
6557,11997
13367,15500
16124,9995
15361,9000
11151,9295
6949,12999
6260,5880
7351,8990
17283,1995
9549,11500
9941,27975
4962,15995
686,9698
9256,11000
9121,10795
5551,6120
7234,18000
10890,6999
5869,10498
8807,9799
6472,10000
5634,7480
11261,19499
13135,14000
16493,5000
697,16498
11408,11495
10272,16222
259,12998
14703,7175
14236,9999
5076,10298
3117,10790
1846,19350
11792,6699
2085,4295
4533,9491
15872,9499
14816,9999
3167,9690
8530,11450
10919,20999
1903,10498
3379,8191
2721,7495
2819,8450
15777,12000
3236,15300
12195,12870
12606,13000
8375,10499
765,9591
500,9698
9329,10600
17237,24995
326,11898
1691,8491
5277,9298
6458,8040
17966,8299
5245,11970
3022,12191
4628,17495
5065,15490
4690,8495
3106,9998
14480,7890
17413,14500
9372,7150
5861,10000
7651,17991
421,18494
14335,9191
15715,19000
4588,9995
6796,7495
2715,7500
12611,12500
2299,13790
2666,21000
3685,7850
11209,12350
9432,12000
6627,10390
5767,7799
3635,9400
2203,5790
9211,22000
7632,10499
2485,17298
8903,12700
10431,16817
15711,2799
8020,11000
10969,17199
5184,10498
16865,5495
13936,12600
1685,4991
14474,8697
10677,10500
3103,6298
2195,9795
4097,13998
2094,10700
12528,13950
15744,13989
15023,11250
15614,7800
16091,9750
8194,7872
16049,10495
5670,18500
9575,18200
1891,8691
122,7995
527,9950
15089,9500
6090,18000
5190,15590
6960,7495
4238,16998
15974,9599
16160,10495
7396,8995
5421,16971
3698,7590
13611,16980
14158,9999
8971,9800
1605,9067
9327,11500
1995,10698
8303,9967
4217,7995
14054,5490
11240,20000
2110,7300
4674,9250
15943,7999
7387,17495
6792,16998
15913,15800
6200,11999
9685,10990
977,18498
9236,10900
16731,8495
4029,10650
6115,9498
11879,14500
17763,13500
16139,11750
11443,19699
17098,9250
3797,9997
13660,21980
16956,19000
15875,10899
14801,11999
15817,9998
396,10698
16716,12995
14017,9500
151,10650
4660,16597
1670,12995
4888,18000
3855,10497
17905,10699
17393,7000
4278,15998
7320,11000
12910,10799
13730,18795
5566,10000
15353,9300
10380,6340
5573,17495
1472,6495
9854,20000
3995,14000
14096,6490
14366,8690
9436,9263
2391,15995
13885,10690
16498,17295
786,12998
12089,13490
14433,9699
4717,9551
7204,13000
8235,6950
17835,10250
9112,23995
6505,10850
17826,19499
3942,10497
13236,14500
10279,8888
6019,19500
10503,7010
3433,11750
9858,15000
8816,9200
12809,23996
15216,8489
16374,4795
17138,1450
3851,5997
11585,13490
8178,6795
11432,14999
1751,19498
872,15798
13257,13000
16442,9495
10912,11000
12294,6500
5208,18290
7027,18000
1709,9815
5761,8691
4630,8498
6004,10490
14362,11980
10907,14399
8350,12499
7177,17990
11375,10299
12594,15000
4845,16995
5058,15510
10329,14320
10002,14495
17527,6288
13695,10980
4382,17520
9641,21000
1442,5995
15637,10295
16343,1999
17950,16500
13708,9490
17316,6999
881,12993
5582,9050
12449,16000
10529,19979
5901,13991
6481,11000
12484,10809
6179,11185
10715,15995
8094,9900
1079,10491
4744,9997
5785,9500
6491,12490
11863,23999
15612,18400
946,12500
12282,7900
5539,11771
15040,14995
5527,11290
5607,7230
3157,6998
4752,9059
5211,13380
4153,12997
9725,15750
3924,10497
5848,9561
10069,18995
17645,9800
11669,17899
10632,10000
11815,15000
13908,15475
14660,11500
206,10998
5224,16291
4700,10450
9650,7100
14022,10490
2280,11998
15717,7500
1778,8998
2974,13000
15422,9000
3177,12000
3001,8998
10156,17995
4935,14995
10700,13250
9644,11800
8750,10800
9054,18999
1404,16000
17009,10295
5549,15800
2250,14495
14993,14999
8970,17800
9856,10450
2999,10465
8250,11999
16469,8399
12141,13795
15525,15800
16443,4995
9598,11700
15022,8300
9423,8295
12942,19500
6468,11000
5857,10891
1086,10980
16537,14899
12936,18195
15954,16499
16410,8475
2200,9995
12019,10690
1323,17490
8794,19000
10155,11695
4611,8650
9837,9950
15133,15900
8478,16795
2464,16998
2712,11500
4151,10497
17310,11000
16612,11399
4490,10950
5165,18495
11333,15499
1542,9495
17644,7500
16768,7499
13742,9490
8284,13499
914,5200
17129,7000
5051,15750
12699,15000
13633,8999
2889,7160
9422,11795
6471,10490
11891,14199
4116,9470
13763,6289
8493,11000
11349,10399
9809,17000
5806,6990
3434,14855
9760,9490
17032,6995
16720,11499
9418,11995
16976,3295
1536,16998
13546,1950
2748,7999
6828,9990
4828,7990
10295,8150
2422,9998
12842,12600
13607,2895
15629,5000
6561,16789
14937,7500
3523,18498
10385,10300
10524,16479
2125,6799
13728,7256
14074,14300
2979,15045
17636,13700
15231,7250
6443,14995
9608,21500
16111,1400
12640,9799
3282,9698
9290,8700
9172,12800
3315,8298
8037,14600
5789,9800
10748,19999
11906,13791
5964,15295
10710,8490
4946,7800
3591,16891
4258,18990
5658,10491
10153,12495
16576,3000
10468,13647
5891,13280
8520,11840
3185,10491
6923,9000
17538,12400
7111,17271
15736,12389
17916,10499
15620,10799
11147,13499
8552,16990
10813,10999
2175,18395
6053,8740
3172,6465
3085,15371
758,11498
8891,14995
13780,15295
17873,7900
3325,8691
15550,11300
4028,7000
14969,9500
16881,12259
17314,9999
11949,17000
813,8298
9449,9500
6071,15440
1443,8995
13084,14200
9756,12790
10933,18500
14808,7599
1325,6391
11035,6500
8775,16000
7168,19220
3029,9600
14273,6789
9141,11500
12171,15490
14674,8899
15790,10489
1881,13998
14401,6733
11207,12940
5996,18995
1895,9300
15948,9999
648,4298
15139,10000
12270,17500
15063,12300
1288,8698
6185,14999
13578,3995
5474,12495
9780,10000
2850,6500
17396,9500
12601,41000
17778,19500
5531,17740
632,6998
8824,4995
9072,14695
14462,7340
16097,6250
17622,11900
6303,9380
1569,10695
14418,9218
5440,25520
5547,9271
8850,8795
15538,12000
14025,6490
16556,13299
3459,6690
14534,15900
10568,9989
14643,9709
14845,17998
6555,10030
4676,10597
15609,11700
13238,13900
12763,13000
11171,11500
6813,8999
8011,15698
10400,13160
15289,9489
1747,15298
3960,17800
17282,7995
3775,8999
12310,19500
17395,8000
15669,11750
4431,4890
11738,6970
11180,19399
5500,13890
11050,8263
17250,2998
7504,14498
16308,7195
883,6477
9950,10000
13993,9990
8031,10000
3410,7911
11981,11250
5219,11291
10908,17199
12296,8695
1376,10191
8142,7438
198,13998
1259,7998
16361,5769
15229,8000
7389,8795
13429,18500
13351,21500
4863,9300
1387,7698
1552,17520
2912,12990
2602,12940
17959,13250
9689,8880
7188,6690
4666,18998
13732,13689
11030,12499
2595,19490
12965,12950
13096,26995
10187,10000
11352,14499
4413,17990
14120,11490
860,7998
13858,8980
16407,3875
16193,15995
15444,8200
11179,9899
15294,8489
6978,20995
12650,16300
1988,8975
9233,11990
2486,10495
14425,8999
17101,21500
7530,10998
11444,23699
6447,11810
2510,7499
4722,9495
13066,18490
7929,17590
6527,10499
2641,16998
5356,8790
14044,5990
5036,14991
14482,6988
10670,12000
3618,14980
10034,14100
7154,11995
11188,17399
10289,7141
5877,10197
9867,21495
8165,11000
12508,16300
14238,11495
2300,8990
12625,16800
6056,7999
3258,13091
14701,10999
7221,6190
8620,17500
11636,15390
8410,13000
15718,5250
3762,9795
6958,15695
1064,11810
956,8600
15982,4599
12841,16600
6500,15710
845,6495
9456,12500
12884,19800
17674,10450
3758,8399
12581,10500
11931,6662
10595,9995
8248,10695
14225,12128
14174,8600
1976,10175
12878,9450
10445,7650
2327,18498
6989,11300
10298,15780
10408,8895
11246,11799
4571,10690
9296,6950
12926,12180
13143,17500
8312,13499
15107,13000
7288,10495
9761,9990
8344,17050
16402,6490
11024,5999
7535,32490
14013,8990
1952,10950
13496,18000
15002,12399
3946,6789
806,9698
788,10498
17148,11500
1409,9470
16618,13999
8497,15995
11043,9995
13149,14500
15439,10300
4444,8950
7856,11000
6414,19750
8861,13995
15346,9500
9907,5490
2522,18698
2821,15200
8906,6700
12887,22000
10353,16230
5296,10900
12811,6000
12577,7791
2751,7250
10828,22999
13208,15000
8481,6995
17106,9000
13033,12499
4892,15290
4144,13498
5578,5610
5798,17000
5910,14491
2648,12498
4164,6797
15697,8695
6347,17990
14390,22999
514,8489
5855,11000
1177,11000
867,8498
17780,11000
5485,16757
16201,37300
6218,18647
768,6150
14930,7999
5188,15390
5319,20491
7899,17520
12683,13699
12536,8500
2242,4950
14268,17999
3538,11698
5744,9900
3015,6840
4420,10361
10903,16299
226,16698
6350,11995
5708,10451
2216,9990
17347,1799
6089,6999
1024,8698
15291,11400
6550,11499
8927,16100
1199,14498
11874,12699
1358,21948
7300,11995
17798,25000
10148,12295
3739,9550
190,13995
13713,11490
576,16998
573,9998
11456,16199
13675,9250
9059,8750
8729,15000
5456,18030
1158,11410
14051,8490
9264,20000
16054,17995
16599,16799
14755,3999
17134,16500
10303,17590
13945,15000
14093,7990
17476,6700
11997,12000
3033,9530
14492,10997
780,15998
7870,19991
9012,9400
8756,10600
7489,7641
1160,9607
7448,14995
10665,17500
7499,11500
15081,10999
6571,8795
10435,12590
10340,10920
9369,8990
8444,12199
10402,17995
16684,12195
4300,6210
13131,11500
8990,16200
16969,6395
16564,9795
17676,8500
2315,20500
9224,11000
1816,10500
8616,10510
16480,8444
3729,15500
9152,16495
13707,17200
12959,8450
8114,16900
7772,8498
6793,14998
9645,12000
12922,11170
13040,7495
504,7298
15859,7499
13194,14950
14048,7490
7685,8500
5529,12170
4803,13995
8613,15300
4795,9498
9886,10700
2545,8980
2292,7950
16893,15649
5198,17750
2926,8250
7017,11999
17192,11495
15995,9099
2533,11499
10089,11495
6256,13270
11774,18400
869,6498
13717,11990
2075,9995
12631,15000
2460,14998
72,10760
8556,7520
17472,6250
8442,7200
1417,6880
5278,12991
14611,11275
5668,14500
9462,10328
1771,9498
14740,12999
2228,10990
6693,13900
11006,11699
11430,13000
397,13499
3356,6298
15928,9199
4338,4801
7636,15591
11285,14899
2232,9750
145,10498
8182,12998
17408,9500
7838,15998
878,6672
9279,10600
15130,8999
15947,11999
12655,13000
730,12698
13341,9129
1695,18716
12401,28000
12534,26500
5627,7330
12641,25499
6514,7375
12441,14990
16040,10995
9779,20700
4607,21495
12723,9299
16714,5995
12217,12900
9870,11995
115,13998
430,18499
14387,8899
113,9995
7309,14000
11961,11250
1623,14900
14922,8700
13920,17995
2860,11000
14510,7992
9535,18800
597,14998
15690,9250
15206,13489
10029,15795
1430,10800
17006,8950
1615,13991
7426,17495
11551,12799
16676,11995
8394,8999
13796,12995
17797,14500
8269,8699
9028,15750
2941,13698
16299,15495
10781,20490
9184,14500
6742,13200
16375,2495
5144,8998
14101,10490
1827,27995
2893,14730
16043,12495
10198,10495
2572,12495
16394,4490
11202,15299
16447,17199
3247,14090
3354,8080
9955,15475
7163,11295
16041,8995
1628,15030
2815,7890
6441,10000
14020,6990
13776,12595
1047,14498
12560,13100
7465,8995
608,8998
5366,9291
7773,9998
1556,8990
5847,20440
16016,10199
16238,2991
6326,16295
2334,14500
13079,17495
11608,14695
13248,10000
16248,20499
5403,10995
7930,20847
579,8998
10391,10960
818,11998
1270,19050
16678,11995
661,11998
2630,9578
7934,10998
2668,13500
3715,6695
2673,11750
4200,10500
10457,16110
12411,9190
2766,14591
5355,14190
6815,10999
6284,15210
9305,8290
13971,10300
4573,16950
4265,7090
5448,11497
12134,8250
10110,5995
17078,8990
7278,15695
6903,20000
7212,13498
15849,7994
8568,10020
11421,7610
17487,4690
13654,19950
8683,8500
7152,6995
11667,9899
3877,9890
14098,9490
4598,16950
2222,12495
3517,11998
13409,16950
11263,8799
3058,15771
3558,8450
4403,8222
927,10498
3496,5910
17405,8000
7473,15810
311,20999
17332,13495
8046,15900
11053,9445
10313,14491
7583,14298
2596,21390
3463,8340
17594,8500
7447,8995
3599,17320
10193,6995
2430,7998
2795,9797
11871,12699
17899,19499
7698,12250
14713,22998
11820,15200
8354,9999
9424,13995
16384,5995
10843,14999
3728,9499
12682,15499
462,8998
15019,11000
4941,13690
2092,8500
8486,9480
4502,10750
14506,7793
10769,9799
291,11498
17142,11290
6950,12232
2176,18490
7577,9270
5832,9300
4850,17720
7417,13499
3568,7990
3166,9851
3815,13497
7812,32000
7091,8791
14208,2650
6740,8200
11519,13500
12569,10500
16734,7295
16637,19999
17592,8200
4104,9890
14648,25000
9351,9280
3370,6521
12552,18450
11985,12490
14921,5299
9916,12995
17801,13500
16157,10495
4639,11197
5108,7220
2475,12998
2335,15300
6343,9995
9876,10495
8555,17690
1667,18134
15278,15250
17358,5990
14781,9399
12790,6999
3861,17950
2236,19990
16354,2495
4958,11995
6894,17400
6305,11250
4529,13450
12966,11750
864,8998
2351,8100
16530,12299
15264,18200
9964,16795
4942,15490
11475,10799
17897,15999
17143,9700
7590,10600
9518,10300
16391,7475
10464,14130
15454,5995
9849,10500
7061,15550
1162,9691
12132,13750
4799,19498
17855,9500
12521,10250
1408,19741
4453,6950
16121,9980
3860,9997
8890,17995
10513,13890
15098,8299
11225,13899
1422,9691
14114,15499
17952,15999
17132,12995
1978,8400
3183,15791
653,13698
1108,18491
10633,13000
6396,8810
15159,10995
11183,11199
10361,10699
13973,13300
1269,19000
4225,12000
11591,7820
3207,17280
14169,17199
9789,7190
14997,8499
3222,17200
11416,8400
3884,10997
7019,12999
11953,13300
10001,9995
5005,11495
7205,11990
12995,15900
13815,9999
11965,18495
8633,12990
6211,9920
3397,4960
5241,12390
9227,16107
191,18498
8872,25950
13487,5500
13817,5699
11233,12699
10325,9360
6415,11790
1669,9295
3122,13490
2005,9750
7886,17500
824,11798
13296,22500
15006,11699
7689,10500
7587,7757
7197,8490
15247,11889
16275,6195
11025,7499
11072,12429
14084,12300
17814,17500
2063,17295
14932,12000
15968,8175
15571,18500
12602,11000
7573,11051
3296,16498
8259,8290
16291,4000
12654,16000
12409,14800
4606,20395
13162,13250
10477,6399
10162,9499
5084,18610
13599,17980
6834,18499
9676,13500
8557,18800
3090,10890
1832,13000
13678,9989
14615,16399
3271,9590
10409,10790
8811,15000
13340,13389
9505,9491
633,9498
1514,10750
16699,19495
7758,10600
17572,11900
3391,11180
16038,13495
1114,9791
14187,11300
3311,10298
5787,7650
5513,9891
11077,11590
1575,9995
1190,7020
11061,10000
6621,13982
2169,7495
16386,5495
10629,17800
14634,9893
8953,11300
8193,8495
8563,10494
15392,18500
2190,7890
14623,4431
6092,12999
11,11561
15281,9989
15906,11399
11993,11501
15185,12000
13256,9000
8840,8250
16771,9749
5904,17131
10146,6999
9164,12000
13094,10299
14172,17499
10631,18000
6850,10190
12410,12500
7026,12600
11316,14899
2525,14390
599,10498
17081,1850
17555,11000
11733,20750
2237,14950
189,8498
30,8699
3516,9851
618,9690
1780,4998
1682,13498
13961,17600
12787,14699
11800,19795
14980,13998
13700,10200
15977,15395
5599,8791
15314,7700
10842,15999
8734,11500
15118,8700
17271,4985
12242,9700
14438,12940
1679,5570
9081,9000
15964,7560
13670,6000
10603,7500
20,12500
1627,7790
10095,9495
15175,14295
14117,12227
3417,10491
9297,11440
11472,11500
14524,10792
10173,8295
11645,19000
11736,11550
2738,13240
12319,14500
16263,13950
982,12850
9379,14595
3974,12500
17080,2350
6188,9999
14812,14999
14531,8795
4540,15920
3682,20000
13718,9790
17104,495
11181,13499
12394,18500
7978,11000
10824,9599
6763,10700
16347,3499
9721,11000
802,11998
13179,20000
17025,20993
13269,11995
17011,8295
15418,17600
15773,8889
17810,11500
7014,9399
3589,17410
17709,8800
8252,12699
7947,15580
10077,11695
493,9200
13761,21997
4846,9495
14221,4500
12598,21000
13793,5048
1410,19498
3543,10498
7604,6140
15129,11999
12382,18200
10423,10000
13498,8490
328,13298
17954,7199
10704,24990
17485,2690
5683,11995
2051,9298
4307,11998
9179,8595
14111,9657
3002,15200
17694,14985
14724,14998
3916,11490
15583,8900
2881,6900
10800,16999
11648,15490
1782,17495
2741,9600
2019,10250
15586,6200
3631,10020
16975,8995
1102,15980
2182,14500
10466,14440
8054,9400
2426,12298
3969,11500
9480,15000
4166,13997
15553,12700
983,25500
13167,11500
12044,12290
12467,18000
16904,3999
14775,20499
5618,9920
11650,10590
6346,15785
4379,10530
5118,5971
17121,10300
3460,7760
8204,13998
2093,21000
4968,12492
7363,10995
4655,13497
15257,22389
9466,23551
8673,9990
15607,14200
8875,11900
7823,6600
1138,19700
3948,8997
12549,14995
11140,9799
15232,23000
17276,3690
8860,16495
11630,19990
5395,15995
4312,9998
7176,12360
3544,9250
857,5698
12895,16000
8631,9790
372,17798
8857,9495
158,19995
17509,9500
5377,8480
3799,16497
15689,6925
8582,14920
17874,10900
11724,16599
1427,14750
13022,7990
7341,11999
4174,11995
2567,10990
292,10898
5401,8995
15619,7699
16896,5599
7039,8599
5351,9910
16963,11000
2087,18300
9403,13265
6518,20450
1720,6160
13925,9300
5835,8700
13124,9000
2991,8000
7060,8350
5775,8800
701,10998
9752,10000
14613,9299
8835,10500
7740,7200
1293,17998
457,16998
1107,7180
1696,9798
3401,11880
9872,11495
12515,13500
7591,10160
1208,7498
11665,11500
13460,13500
2569,10500
13004,10999
9545,17000
4649,9950
4112,17298
14581,9907
6779,5399
6155,7999
14747,9999
4530,6999
11528,10599
16889,7199
9665,16557
8038,17700
11600,12290
10593,16995
2065,14995
3847,13997
7439,8995
12188,13970
487,10900
13999,17999
12354,16991
5281,11370
2437,18998
15033,10800
8934,11500
3938,10997
16660,16499
3712,9987
9546,23500
2806,10987
17931,18250
17477,9000
3054,11991
11131,14000
8751,12700
14549,10795
6994,10900
16875,9295
3829,8900
15468,6500
8739,19272
1144,7350
12516,9500
13232,9750
15453,6000
7263,11200
790,12998
10051,15995
13193,16250
532,5998
7845,12491
7255,11298
2888,11330
16276,8000
17512,8500
6139,13999
15693,4499
1141,10491
1467,18498
6411,23690
15008,13799
16866,3995
14533,8793
14577,9999
5682,19000
14308,10499
2066,15995
8558,17995
12219,18800
8353,9999
9237,16800
6100,14299
5615,6891
8522,16500
2791,7200
17041,10290
284,15984
4869,12500
8082,11300
9817,9495
14984,7499
11358,10995
6245,19000
184,17998
5836,9457
6594,11607
11277,12399
16395,7475
1211,14998
6036,7590
15672,9725
13355,20000
10354,13120
15908,8899
9902,10995
4373,19300
10841,20499
10309,16991
14475,10497
4913,24900
17441,2890
3692,19500
5871,16998
1959,5390
5031,9998
13204,16500
9255,7038
4185,7298
12135,20250
7318,18500
16825,6995
11231,12399
7891,14000
16479,9999
11092,9481
14007,7650
1302,6680
13182,23000
7926,8891
11517,16399
13641,19500
14528,7792
3071,8997
7108,9495
815,13998
5313,8270
2285,14998
8156,11500
800,8498
13937,10800
4485,10638
4874,10995
16255,11000
16416,7749
4535,9950
3237,12790
398,15999
7307,19998
1619,33500
4493,10450
13854,18200
16560,6299
11872,8599
3898,10690
6134,9899
11913,54995
6031,7890
13323,11600
5559,12110
9915,10195
17721,9500
12286,12000
4521,12247
4245,7895
9750,17000
12813,8500
10087,11495
17229,5999
6935,7000
11383,10999
12016,13690
5738,10530
7262,8500
16707,9295
10494,12295
16775,15499
14746,8999
7290,19995
1398,20498
837,10498
10560,17368
13185,19800
12619,10750
5152,10770
9196,16795
12532,16950
361,22489
5232,20991
13517,11280
8931,14900
10681,14679
13091,20300
9163,9000
16989,18949
13866,8790
7409,8995
8954,10000
5275,10998
11011,8430
293,12998
1292,20698
15655,7650
8883,9533
7748,16499
14700,14799
13773,10995
15987,7983
13266,14995
335,6998
12665,16500
13235,10500
5680,16995
13390,9290
10070,7595
175,15495
8754,10975
2699,13998
7069,14290
15080,6999
510,29999
14950,13200
8907,16200
17443,3650
6710,14721
5659,11350
10170,9199
6520,12950
5694,11500
1322,17380
8524,15800
12075,14500
719,16998
6239,19400
14288,3820
5666,16500
5049,9995
5984,11990
17394,9000
13003,8790
11508,18399
6667,15340
6400,9985
8822,8070
1164,7180
12903,8000
3215,15510
4918,9990
14458,8497
9485,13500
4316,4650
6750,9495
15501,8500
10736,29890
13071,12200
9773,12129
15867,12199
13820,2499
12621,15800
15512,7200
766,15450
11429,20700
14851,6500
15451,9900
12360,16000
16596,7099
4756,13140
12152,15470
4870,14000
7652,9691
17615,11995
2530,10500
7835,8498
2134,14985
3820,7697
14915,7695
5919,7500
3505,7531
7906,15291
1413,9720
13899,12895
15317,10500
8434,19600
17670,6495
15072,12600
11304,11299
7156,6795
14841,9895
13058,12290
17381,16500
5205,11891
7809,17750
6709,17370
10083,4795
14618,6790
3452,6090
10542,14441
12994,16795
1010,11498
16546,7299
11221,15299
14917,6000
6349,15785
6878,8000
11048,8974
8510,11250
11771,8899
4001,14500
1115,10291
10093,8995
589,4998
6112,6998
10032,27995
8412,14739
12271,16000
11641,10399
2928,18000
9875,9495
10410,13550
2381,4998
1640,7300
4812,7897
12158,7790
13279,16995
926,13998
5175,10820
13922,12300
888,18300
3004,16350
5630,11800
14966,10800
16106,11750
6917,17000
6746,4750
6428,11450
6485,8495
999,9650
17839,30000
16128,16995
7044,8999
7325,8699
1748,13698
4165,10797
4037,10000
11004,8699
5114,11000
16804,7299
7419,9500
3625,13140
14614,8105
5663,9814
14522,7393
16002,8999
700,18298
12618,16000
10265,9795
2010,9698
13120,6724
13990,6500
10040,7500
9671,25000
11389,8199
1044,10498
2678,19498
3749,13599
9569,12000
12211,11599
4602,12250
179,11798
2124,11400
5417,12380
7774,11698
10697,14750
16790,2995
11274,8500
8574,7080
10994,12499
5587,10790
17468,4170
973,9498
17328,6995
83,13698
9794,9189
14646,17999
12432,8990
4807,12495
17309,9695
5132,9495
16426,3295
9143,31995
1030,15298
15350,10500
7988,7998
10492,6350
14322,7744
13007,18000
11700,13799
9767,11500
9636,18107
13153,14691
17740,7495
9364,16495
7354,13699
8776,23499
12772,14999
12167,8990
10292,12490
12053,12990
13566,14000
4567,15498
12875,10210
11526,10499
5414,8740
10127,10695
6951,13995
209,5498
4135,8845
12838,9790
16259,15850
10996,9699
7121,18030
11938,7300
17701,16995
16192,11995
4893,10995
11360,8495
13092,6600
8914,7402
15999,16499
10150,16495
12764,12500
8755,18000
2152,10250
7986,12298
6337,5752
13301,14500
2770,14133
10312,21970
93,9895
1201,16998
4320,17490
8763,19000
11756,14500
16836,6995
16758,5699
4479,19450
1007,8498
6774,14999
698,19998
16817,2799
13018,18650
12727,13499
6843,14998
180,10998
1036,16995
6049,11495
7036,14499
7683,22500
11862,20000
12933,11000
3081,7750
7763,10510
15410,10300
4509,18000
6146,10500
8111,14500
10169,23199
7935,14998
2403,7498
14464,5749
2480,8370
9146,7795
7140,12495
11026,16999
17811,12000
13125,18500
10902,42999
